-0.12,0.90,11.38
0.08,0.31,11.30
0.04,0.31,11.45
0.12,0.47,11.22
0.12,0.51,11.26
0.16,0.67,11.18
0.16,0.39,11.10
0.00,0.31,11.96
0.16,0.51,11.10
0.12,0.55,11.18
0.00,0.47,11.30
-0.08,0.55,11.30
-0.04,0.31,11.49
0.20,0.31,11.34
0.08,0.55,11.06
0.24,0.04,11.41
0.16,0.71,11.38
0.12,0.39,11.34
0.12,0.31,11.38
0.67,0.75,14.59
0.31,0.43,10.59
-0.12,0.43,12.43
-0.04,0.43,11.14
0.20,0.20,11.89
-0.08,0.39,11.45
0.20,0.35,11.14
0.04,0.35,11.57
0.43,0.27,11.22
0.24,0.31,11.45
0.24,0.39,11.57
0.35,0.82,11.89
0.08,0.55,11.45
0.12,0.16,12.28
0.04,0.63,11.22
0.12,0.43,11.14
0.16,0.47,11.45
0.27,0.47,11.14
0.39,0.82,11.41
0.24,1.37,10.79
0.08,0.55,11.77
0.08,0.27,10.40
0.20,0.86,11.38
0.31,0.55,11.18
-0.08,0.39,11.85
0.04,0.67,11.45
0.08,0.71,11.49
0.16,0.51,11.53
-0.39,0.47,11.85
0.12,0.90,11.18
-0.12,0.59,10.71
0.16,0.67,11.06
-0.08,0.51,10.94
-0.04,0.43,11.61
0.31,0.31,10.90
0.75,0.59,11.73
0.16,0.43,10.32
-0.47,0.27,13.22
0.47,0.39,10.75
0.16,0.20,11.73
0.24,0.35,11.22
0.24,0.55,11.41
0.04,0.51,10.71
0.12,0.24,11.30
0.24,0.39,11.57
0.00,0.63,11.41
0.16,0.31,11.30
-0.08,0.43,11.41
0.78,0.55,10.90
0.08,0.47,10.47
0.43,0.12,11.18
0.16,0.20,11.89
0.35,0.43,10.71
-0.08,0.59,11.06
0.31,0.27,11.34
0.82,1.84,7.22
-0.12,0.43,10.94
0.20,0.55,10.87
0.39,0.59,10.90
0.00,0.16,12.08
-0.04,0.24,11.89
0.16,0.55,11.14
0.20,0.35,11.53
0.08,0.24,11.61
0.16,0.63,11.22
0.16,0.39,11.34
0.12,0.47,11.18
0.16,0.67,11.06
0.43,0.78,11.92
0.24,-0.08,11.81
-0.16,-0.08,11.38
0.20,0.31,11.41
0.08,0.55,11.45
0.08,0.51,10.90
0.24,0.00,12.51
0.51,0.31,11.85
0.00,0.59,11.22
0.35,0.27,11.38
0.20,0.27,10.90
0.27,0.24,11.73
-0.04,0.39,11.22
0.16,0.43,11.45
0.04,0.31,11.53
0.00,0.31,11.18
0.27,0.55,11.06
0.27,0.47,11.18
0.20,0.39,11.41
0.43,0.63,10.98
0.12,0.39,11.22
0.12,0.63,10.79
0.20,0.35,11.69
0.27,0.71,10.98
0.20,0.16,11.41
0.08,0.27,9.73
0.39,1.18,7.45
-0.12,-0.78,13.34
-0.04,1.29,10.04
0.20,0.90,10.24
0.24,-0.16,12.08
0.16,0.75,10.36
0.20,0.20,12.08
