0.35,0.39,11.06
0.12,0.55,11.22
0.24,0.59,11.18
0.08,0.59,11.81
0.00,0.55,11.38
0.08,0.55,11.22
0.12,0.63,11.18
0.27,0.67,11.22
0.08,0.39,11.10
0.12,0.47,11.45
0.08,0.51,11.49
0.16,0.51,11.18
0.16,0.47,11.26
0.16,0.55,11.14
0.04,0.43,11.34
-0.12,-0.59,14.00
0.08,0.63,11.38
-0.12,0.63,10.83
0.31,0.55,10.90
0.78,1.26,10.36
0.12,-0.04,13.06
0.63,0.27,11.89
0.20,0.08,11.77
0.39,0.67,11.65
0.27,0.35,11.34
0.08,0.43,11.38
0.20,0.67,11.26
0.16,0.59,11.30
0.16,0.47,11.26
0.24,0.47,11.38
0.16,0.51,11.22
0.27,0.47,11.45
0.00,0.67,10.90
0.24,0.67,11.30
0.20,0.55,11.38
-0.51,0.71,9.85
0.35,0.63,11.18
0.16,0.43,11.30
0.47,0.55,11.34
0.12,0.35,11.89
0.12,-2.63,17.26
0.12,1.22,8.98
0.27,0.82,10.04
0.08,0.16,12.12
-0.08,0.63,10.40
-0.12,0.59,11.53
0.24,0.51,11.41
0.20,0.47,11.57
0.27,0.43,11.06
0.08,0.63,11.26
0.12,0.39,11.22
0.16,0.51,11.26
0.24,0.67,11.06
0.31,0.51,11.22
0.43,0.47,11.53
-0.12,0.71,11.53
0.08,0.75,11.02
0.35,0.82,9.81
0.04,0.55,11.69
0.51,-0.16,11.22
0.35,0.08,14.40
0.47,0.75,10.47
-0.35,-0.27,12.28
-0.24,0.55,11.96
0.00,0.24,11.41
0.12,0.86,10.40
0.16,0.43,10.98
0.35,0.51,11.30
0.39,0.78,10.87
0.08,0.20,11.73
0.16,0.43,11.45
-0.08,0.39,11.53
0.16,0.59,10.98
0.24,0.24,11.77
-0.16,0.59,11.53
0.24,0.75,8.79
0.59,0.78,9.92
0.04,-0.08,11.96
0.08,0.63,11.49
-0.24,0.12,12.36
0.12,1.06,11.22
-0.04,0.86,10.87
0.20,0.47,11.06
0.51,0.94,10.47
0.43,0.43,11.49
0.27,0.43,11.65
0.08,0.67,11.14
0.16,0.43,11.73
0.24,0.51,11.41
0.16,0.71,11.45
0.16,0.51,11.53
0.04,0.55,11.45
0.12,0.39,11.34
0.12,0.43,11.57
0.20,0.71,11.26
0.27,0.98,15.30
-0.31,-0.90,14.55
0.27,0.90,11.49
-0.16,0.71,11.02
-0.20,1.02,9.38
0.27,0.98,12.16
0.27,0.51,11.77
0.12,-0.16,10.75
0.59,1.14,10.43
0.20,0.71,11.89
0.04,0.67,11.22
-0.08,0.59,11.38
0.12,0.47,11.69
0.20,0.78,11.06
0.16,0.78,10.90
0.27,0.55,11.41
0.24,0.27,11.14
0.16,0.75,11.26
0.00,0.55,11.22
0.16,-0.08,11.41
0.00,0.59,11.26
0.04,0.47,11.65
0.20,0.43,11.30
0.12,0.24,11.65
0.16,0.71,11.49
