-0.24,0.71,13.10
0.55,1.69,8.71
-0.27,-0.12,12.32
0.39,0.43,11.69
0.12,0.51,11.38
0.63,0.51,10.98
0.43,0.00,11.41
0.08,0.35,11.22
0.27,0.24,11.53
0.24,0.24,11.30
0.24,0.31,11.61
0.16,0.00,11.89
0.71,0.35,10.63
0.31,0.63,10.16
-0.04,0.27,11.65
0.31,0.35,11.69
-0.08,-0.24,13.10
0.20,0.12,14.16
0.16,0.59,9.02
0.24,0.75,10.04
0.08,0.35,11.30
0.20,0.51,11.18
0.27,0.12,10.63
0.31,0.00,11.02
0.12,0.16,11.61
0.43,0.51,11.30
0.16,0.12,11.26
0.31,0.39,11.14
0.12,0.24,11.49
0.27,0.43,11.34
0.12,0.31,11.34
0.20,0.08,11.30
0.20,0.47,11.26
0.39,0.27,11.18
0.78,-0.08,11.26
-0.04,0.27,10.36
0.08,0.43,11.53
0.31,0.27,10.36
0.16,0.35,11.41
0.47,0.71,11.73
0.12,0.43,11.53
0.43,0.04,11.38
0.24,0.31,11.14
0.24,0.51,11.18
0.16,0.24,11.38
0.12,0.08,11.38
0.27,0.35,11.26
0.31,0.31,11.22
0.12,0.12,11.30
0.20,0.31,11.26
0.27,0.39,11.38
0.12,0.39,11.34
0.27,0.20,11.10
0.00,0.12,11.18
0.39,0.39,11.45
0.20,-0.08,11.65
0.08,-0.31,12.04
0.35,0.24,11.92
0.08,0.47,11.06
0.20,0.24,11.73
0.31,0.35,11.26
0.04,0.08,11.81
0.27,-0.04,12.08
-0.08,0.47,11.85
0.35,0.35,11.81
0.31,0.20,11.14
0.35,0.63,10.75
0.24,0.47,11.22
0.12,0.31,11.61
0.24,0.35,11.30
0.27,0.35,11.38
0.31,0.43,11.22
0.12,0.27,11.49
-0.04,0.24,11.30
0.75,0.86,13.89
0.27,0.98,11.73
0.43,0.43,11.81
-0.20,0.43,11.89
0.12,0.00,10.63
0.16,0.20,12.71
0.00,0.59,10.43
0.35,0.04,12.04
0.24,0.27,10.47
0.20,0.08,12.04
0.24,0.35,11.85
0.12,0.24,12.08
0.08,0.35,11.22
0.24,0.59,11.22
0.24,0.39,11.02
0.04,0.27,11.45
0.08,0.04,11.30
0.12,0.27,11.22
0.24,0.39,11.30
0.35,0.47,11.53
0.16,0.04,12.47
0.31,0.43,11.85
-0.04,-0.16,12.51
0.20,0.63,11.18
0.00,0.43,10.90
0.39,0.08,11.06
0.47,0.35,11.49
0.12,0.04,11.92
0.35,0.00,11.65
0.08,0.16,11.06
0.12,0.43,11.34
0.20,-0.08,11.92
0.20,0.35,11.10
0.27,0.35,11.14
0.16,0.27,11.34
0.24,0.04,11.61
0.24,0.24,11.61
0.31,0.51,11.30
0.27,0.39,11.26
0.39,0.67,12.24
0.04,-0.20,11.81
-0.27,-0.12,11.30
0.59,0.39,10.47
-0.04,0.47,11.73
0.47,0.16,11.26
-0.24,-0.24,12.47
