0.31,0.43,11.06
0.51,0.75,10.94
0.24,0.16,11.49
0.08,0.75,11.06
0.31,0.67,11.30
0.12,-0.04,11.85
-0.24,0.04,11.61
0.24,0.24,12.40
-0.04,0.43,10.24
0.24,0.20,11.02
0.24,0.24,12.00
0.20,0.20,11.45
0.27,-0.31,11.57
0.20,0.04,11.61
0.35,0.59,10.94
0.55,0.63,11.38
0.47,0.31,11.18
0.08,-0.08,12.08
0.39,0.12,11.18
0.08,0.24,11.14
0.27,0.27,11.73
0.04,0.35,10.90
0.51,0.04,11.38
0.27,0.20,10.83
0.35,0.47,11.53
0.35,-0.04,11.02
0.39,-0.43,15.30
-0.16,-0.35,12.32
0.24,0.24,10.94
0.12,-0.20,11.96
0.00,0.04,12.63
0.31,0.51,10.63
0.20,0.20,12.04
0.24,0.00,11.30
0.31,0.43,11.26
0.27,0.47,11.49
0.04,0.20,11.61
0.24,0.20,11.61
0.24,0.55,11.10
0.12,0.20,11.69
0.39,0.47,10.98
0.12,0.08,11.45
0.27,0.59,11.14
0.16,0.35,11.85
0.27,0.55,11.85
0.43,0.47,11.45
0.12,0.31,11.22
0.20,0.43,10.90
0.20,0.20,11.38
0.12,0.47,11.34
0.20,0.20,11.26
0.20,0.39,12.04
0.35,0.20,10.90
0.12,0.20,11.65
0.24,0.35,11.41
0.16,0.31,11.22
0.24,0.24,11.49
0.20,0.39,11.22
0.24,0.16,11.34
0.31,0.55,11.26
0.31,0.27,11.34
0.39,0.63,9.10
1.53,1.02,9.34
0.20,0.71,11.73
0.35,0.86,10.40
0.31,0.31,11.53
0.20,0.31,11.18
0.08,0.20,11.65
0.31,0.27,11.65
0.27,0.31,11.45
0.12,0.27,11.38
0.24,0.39,11.26
0.20,0.51,11.30
0.12,0.12,11.34
0.24,0.27,11.30
0.16,0.51,11.38
0.12,0.20,11.26
0.20,0.12,11.34
0.20,0.31,11.30
0.24,-0.16,11.53
0.08,-0.16,12.24
-0.04,0.47,10.98
0.39,0.43,10.59
0.31,0.31,11.06
0.20,0.08,11.34
0.12,0.20,11.69
0.24,0.55,11.57
0.35,0.31,11.06
0.31,0.27,10.87
0.20,0.55,11.45
0.35,0.71,10.98
0.16,0.51,11.14
0.35,0.04,11.34
0.55,0.75,10.08
0.20,0.16,10.47
0.35,0.39,10.83
0.08,0.47,11.34
0.24,0.24,10.94
0.20,0.12,11.38
0.24,0.08,11.14
0.12,0.04,11.34
0.08,0.39,11.30
0.16,0.20,11.45
0.08,0.31,11.22
0.16,0.16,11.38
0.20,0.35,11.38
-0.04,0.35,11.65
0.39,-0.24,11.57
0.43,0.31,10.90
0.43,0.51,11.06
0.08,0.35,11.14
-0.04,-0.20,11.22
-0.20,0.59,10.87
0.27,0.47,11.22
0.24,0.20,11.53
0.35,0.55,11.38
0.35,0.31,10.51
0.08,-0.24,11.26
0.08,0.82,11.53
0.59,0.16,11.22
