0.04,0.43,11.14
0.08,0.31,11.38
0.20,0.71,11.26
-0.08,0.39,11.89
-0.31,0.67,12.04
0.63,0.75,11.92
0.04,0.51,10.83
-0.12,0.16,11.10
0.55,0.35,11.53
-0.08,0.20,11.89
0.16,0.51,10.67
0.43,0.82,10.75
0.35,0.78,10.36
-0.12,0.35,11.14
0.47,0.63,10.98
0.12,0.55,11.65
0.04,0.43,10.98
0.04,0.08,11.81
0.16,0.39,11.34
0.16,0.35,11.61
0.20,0.35,11.57
0.24,0.51,11.18
0.16,0.43,11.53
-0.24,0.12,12.20
1.33,0.67,10.94
-0.31,-0.16,14.00
0.35,1.37,7.77
0.47,1.92,8.94
0.20,-0.16,11.89
0.39,0.78,10.87
0.08,0.20,11.34
0.04,0.51,11.14
0.20,0.47,11.57
0.31,0.71,11.53
0.24,0.47,11.14
0.12,0.51,11.49
0.08,0.67,11.06
0.08,0.43,11.38
0.16,0.20,11.34
0.12,0.24,11.22
0.24,0.71,11.34
0.04,0.55,11.26
0.16,0.39,11.26
1.10,-0.12,11.69
-0.31,-0.39,12.20
0.31,0.31,10.32
-0.31,0.82,11.57
0.12,0.59,12.12
0.04,0.24,11.30
0.00,0.31,11.53
0.31,0.35,11.38
0.00,0.55,11.45
0.08,0.35,11.61
0.08,0.16,11.38
0.08,0.31,11.10
0.24,0.31,11.34
0.08,0.27,11.38
0.20,0.24,11.45
0.00,0.39,11.45
-0.04,0.55,11.22
0.20,0.27,11.38
0.04,0.39,11.45
0.16,0.43,10.00
0.31,2.04,9.81
-0.04,0.63,10.98
0.16,0.16,11.73
0.12,0.43,11.85
-0.12,0.67,11.92
0.27,0.55,10.94
0.16,0.08,11.38
0.16,0.98,11.06
0.16,0.63,10.98
0.16,0.27,11.85
0.12,0.59,11.61
0.20,0.59,11.18
0.00,0.51,10.90
0.31,0.27,11.18
0.43,0.35,10.90
0.16,0.47,11.18
0.12,0.47,11.34
0.12,0.39,11.34
0.16,0.51,11.22
0.04,0.35,11.45
-0.35,0.55,12.00
0.04,0.67,11.14
0.39,0.43,11.69
-0.35,0.51,10.63
0.55,0.55,10.36
0.47,0.27,11.30
0.00,0.35,11.14
0.20,0.55,11.26
0.24,0.63,11.06
0.47,0.67,10.87
0.04,0.51,11.53
0.35,0.55,11.41
0.04,0.35,11.34
0.20,0.43,11.49
0.24,0.43,11.34
0.08,0.39,11.41
0.20,0.43,11.53
0.12,0.43,11.06
0.16,0.39,11.02
0.12,0.39,11.38
0.86,1.57,8.39
-0.20,-0.12,12.40
0.04,0.35,11.73
-0.16,0.82,11.53
0.16,0.31,11.30
0.12,0.27,10.98
-0.04,0.63,10.67
0.39,0.75,10.75
0.27,0.67,11.06
0.35,0.67,11.14
0.12,0.67,11.34
0.16,0.63,11.14
0.27,0.67,11.02
0.04,0.51,11.34
0.00,0.47,11.57
0.16,0.35,11.69
0.16,0.39,11.45
