0.12,0.39,11.22
0.20,0.24,11.22
0.16,0.24,11.30
0.39,0.31,11.38
0.24,0.20,11.34
0.35,0.12,11.89
-0.24,0.31,11.92
0.16,0.27,11.26
0.27,0.59,11.06
0.35,0.35,11.49
0.20,0.47,10.04
0.35,1.26,9.77
0.04,0.63,11.38
0.78,0.86,10.24
0.27,0.43,12.59
0.20,0.08,12.00
0.00,0.47,11.18
0.20,0.20,10.94
0.24,0.27,11.61
0.27,0.27,11.61
0.35,0.47,11.26
0.16,0.16,10.79
0.20,0.47,11.22
0.47,0.31,10.94
0.00,0.12,11.57
0.08,0.63,11.02
0.12,0.39,10.83
0.27,-0.08,11.77
0.12,0.47,11.22
0.47,0.24,11.30
0.39,0.39,10.98
0.04,0.43,12.59
0.47,0.43,11.38
0.24,0.20,12.12
0.35,0.24,11.18
0.31,0.27,11.92
0.31,0.51,10.59
0.20,0.39,11.14
0.39,0.51,11.02
0.31,0.08,11.26
0.31,0.47,11.81
0.08,0.39,11.18
0.55,-0.04,11.61
0.55,0.08,11.41
-0.08,-0.08,11.22
0.47,0.27,10.75
0.08,0.63,11.92
0.31,0.27,11.38
0.35,0.20,11.73
0.08,0.39,9.53
0.00,-0.78,14.59
-0.47,0.04,11.85
0.04,-0.39,12.98
0.82,0.67,11.30
-0.08,-0.04,12.16
0.35,0.24,11.06
0.24,0.51,11.38
0.63,0.39,10.71
0.31,0.24,11.18
0.24,0.27,11.57
0.04,-0.31,11.10
0.16,0.35,11.45
0.08,0.43,10.90
0.12,0.24,11.30
0.12,0.35,11.22
0.31,0.39,11.38
0.39,0.67,11.06
0.20,0.20,11.41
0.20,0.35,11.53
0.16,0.35,11.65
0.04,0.12,11.53
0.08,0.27,11.45
0.12,0.16,11.49
0.24,0.24,11.14
0.27,0.43,11.41
0.16,0.27,11.26
0.20,0.27,11.30
0.12,0.12,11.65
0.16,0.27,11.57
0.20,0.24,11.34
0.24,0.24,11.65
0.24,0.27,11.14
0.24,0.24,11.49
0.31,0.16,11.38
0.12,0.20,11.45
0.47,0.43,11.30
0.31,0.59,11.69
0.43,0.16,11.26
0.04,0.00,11.85
0.27,0.00,11.69
0.78,1.53,5.61
0.78,-0.39,11.89
0.16,1.45,6.16
0.63,0.98,10.75
0.20,-0.12,11.53
-0.04,0.24,11.06
0.39,0.20,11.10
0.04,0.16,11.89
0.27,0.08,11.69
0.04,0.35,11.53
0.20,0.20,11.14
0.43,0.20,11.22
0.16,0.35,11.41
0.31,0.27,11.18
0.16,-0.04,11.26
0.24,0.27,11.38
0.31,0.55,11.34
0.00,0.55,10.55
0.27,-0.27,10.75
-1.18,0.67,12.28
0.55,0.20,11.22
0.24,0.47,10.90
0.35,-0.12,11.34
0.12,0.47,11.96
-0.08,0.31,11.18
0.39,0.12,11.96
0.16,0.12,10.90
0.08,-0.20,11.77
0.08,-0.20,10.98
0.24,0.24,11.38
