1.18,0.31,11.10
1.06,0.27,11.26
1.10,0.20,11.34
1.06,0.08,11.49
1.06,0.12,11.53
1.06,0.20,11.57
1.14,0.27,11.34
1.14,0.27,11.18
1.18,0.35,11.06
1.10,0.24,11.26
1.10,0.16,11.45
1.02,0.12,11.53
1.06,0.24,11.41
1.14,0.27,11.38
1.10,0.24,11.34
1.33,0.94,9.45
1.22,0.39,11.02
1.18,0.86,12.12
0.94,-0.16,11.57
1.26,-0.08,11.49
1.06,0.24,11.22
1.06,0.16,11.49
1.06,0.24,11.65
1.22,0.31,11.26
1.10,0.20,11.38
1.10,0.39,11.02
1.10,0.24,11.41
1.14,0.20,11.38
1.18,0.31,11.14
1.18,0.24,11.02
1.14,0.39,11.10
1.10,0.35,11.38
1.06,0.12,11.41
1.18,0.35,11.26
1.14,0.16,11.41
1.10,0.27,11.49
1.26,0.51,10.90
1.29,0.20,11.22
1.10,0.51,10.71
1.18,0.55,10.59
0.98,0.71,11.14
0.82,-0.16,12.28
0.90,0.27,11.45
1.29,0.51,10.94
1.10,0.24,11.61
1.14,0.16,11.10
1.29,0.20,11.26
1.06,0.35,11.22
1.18,0.31,11.06
1.06,0.16,11.30
1.14,0.43,11.26
1.14,0.39,11.02
1.06,0.47,11.34
1.06,0.08,11.77
1.14,0.08,11.18
1.10,0.27,11.26
1.14,0.47,11.30
1.02,0.04,11.45
1.18,0.20,11.45
1.06,0.47,11.18
1.06,0.20,11.30
1.22,0.20,10.71
0.94,0.12,11.73
1.06,0.55,11.06
1.29,0.67,9.96
1.29,0.16,11.22
1.02,0.35,10.43
1.02,0.35,11.34
0.98,0.24,11.53
1.14,0.20,11.41
1.14,0.08,11.41
1.18,0.43,11.26
1.06,0.27,11.18
1.10,0.24,11.22
1.10,0.24,11.73
1.14,0.35,11.22
1.06,0.35,11.30
1.06,0.20,11.38
1.06,0.27,11.22
1.14,0.39,11.34
1.14,0.35,11.22
1.06,0.16,11.34
1.10,0.16,11.30
1.33,0.20,11.89
0.98,0.27,11.30
1.14,0.27,11.45
1.14,0.71,10.51
1.10,0.16,11.38
0.78,0.67,11.06
1.14,0.20,11.38
1.18,0.20,10.98
1.18,0.12,11.49
1.26,0.24,11.26
1.14,0.24,11.18
1.06,0.12,11.38
1.14,0.24,11.14
1.10,0.27,11.22
1.06,0.20,11.26
1.10,0.12,11.45
1.18,0.39,11.10
1.29,0.47,10.98
1.10,0.24,11.18
1.18,0.16,11.57
1.14,0.31,11.49
0.98,0.24,11.18
1.06,0.24,11.18
1.14,0.24,11.41
1.26,0.39,11.22
1.14,0.16,11.14
1.10,0.35,11.61
1.10,0.16,11.65
1.14,0.00,11.34
1.10,0.24,11.34
1.14,0.35,11.14
1.02,0.12,11.06
1.18,0.35,11.26
1.18,0.27,11.26
1.14,0.24,11.18
1.10,0.31,11.26
1.14,0.24,11.41
