1.14,0.24,11.18
1.10,0.27,11.30
1.10,0.35,11.26
1.10,0.20,11.34
1.14,0.20,11.30
1.18,0.27,11.34
1.14,0.20,11.22
1.10,0.27,11.26
1.14,0.24,11.26
1.14,0.24,11.34
1.06,0.24,11.30
1.06,0.31,11.26
1.18,0.24,11.22
1.14,0.31,11.34
1.06,0.20,11.34
1.06,0.08,11.61
1.14,0.27,11.45
1.18,0.24,11.34
1.14,0.24,11.45
1.06,0.27,11.38
1.06,0.24,11.41
1.06,0.20,11.49
1.10,-0.04,11.85
1.06,0.24,11.49
1.14,0.31,11.30
1.10,0.24,11.14
1.10,0.24,11.18
1.14,0.24,11.26
1.14,0.31,11.34
1.10,0.16,11.30
1.10,0.24,11.34
1.10,0.16,11.49
1.02,0.27,11.18
1.02,0.39,10.98
1.18,0.12,11.10
1.18,0.35,11.10
1.10,0.20,11.45
1.18,0.24,11.26
1.14,0.47,11.41
1.18,0.24,11.38
1.02,0.16,11.38
1.14,0.31,11.02
1.10,0.31,11.10
1.06,0.31,11.30
1.10,0.24,11.53
1.10,0.24,11.38
1.10,0.16,11.34
1.06,0.24,11.57
1.14,0.31,11.57
1.18,0.24,11.30
1.10,0.27,11.38
1.10,0.35,11.18
1.18,0.20,11.18
1.10,0.31,11.18
1.06,0.35,11.06
1.29,0.31,11.45
1.14,0.20,11.45
1.14,0.04,11.57
1.10,0.39,11.22
0.94,0.08,11.49
1.14,0.16,11.38
1.14,0.24,11.41
1.22,0.24,11.18
1.02,0.27,11.53
1.14,0.24,11.18
1.18,0.24,11.22
1.10,0.08,11.38
1.10,0.31,11.34
1.10,0.20,11.53
1.06,0.12,11.41
1.10,0.27,11.22
1.14,0.31,11.18
1.10,0.24,11.22
1.14,0.12,11.57
1.14,0.47,11.02
1.06,0.04,11.65
1.10,0.08,11.14
1.10,0.51,11.38
1.14,0.27,11.34
1.18,0.12,11.45
1.10,0.43,11.34
1.10,0.24,11.57
1.02,0.00,11.26
1.10,0.16,11.49
1.14,0.31,11.34
1.10,0.16,11.30
1.14,0.16,11.10
1.14,0.27,11.38
1.10,0.20,11.38
1.14,0.16,11.41
1.06,0.31,11.34
1.10,0.20,11.26
1.06,0.16,11.34
1.10,0.20,11.45
1.10,0.55,11.14
0.98,0.35,11.57
1.29,0.39,11.81
1.06,0.16,11.14
0.98,-0.20,12.71
1.02,0.16,11.65
1.02,0.43,11.77
1.14,0.63,10.43
0.98,0.12,11.65
1.29,0.35,11.45
1.10,0.51,10.98
1.14,0.12,11.26
1.14,0.12,11.57
1.06,0.27,11.30
1.10,0.24,11.22
1.14,0.16,11.34
1.22,0.27,11.30
1.14,0.16,11.30
1.06,0.27,11.38
1.10,0.35,11.22
1.06,0.20,11.34
1.14,0.16,11.34
1.10,0.16,11.77
1.06,0.16,11.26
1.29,0.59,10.87
1.41,0.59,10.90
