0.90,0.31,11.96
1.18,0.00,11.49
1.06,0.35,11.34
1.10,0.35,11.14
1.14,0.35,10.98
1.22,0.31,11.14
1.22,0.27,11.34
1.10,0.04,11.61
1.06,0.24,11.61
1.10,0.43,10.98
1.06,0.24,11.14
1.10,0.35,11.38
1.14,0.24,11.18
1.22,0.31,11.14
1.18,0.31,11.18
1.18,0.39,11.34
1.14,0.35,11.22
1.18,0.27,11.14
0.98,0.27,11.26
1.14,0.20,11.30
0.94,0.27,11.57
1.06,0.43,11.10
1.06,0.20,11.18
0.98,0.51,10.63
1.02,0.24,11.73
1.33,0.78,9.45
0.86,0.16,12.24
1.26,-0.12,11.41
0.90,0.08,11.02
1.18,0.08,11.45
1.14,0.55,10.71
1.06,0.24,11.41
1.10,0.12,11.57
1.14,0.16,11.45
1.14,0.43,11.02
1.22,0.20,11.30
1.10,0.24,11.38
1.06,0.20,11.57
1.22,0.20,11.30
0.94,0.31,11.49
1.14,0.24,11.34
0.98,0.04,11.77
1.22,0.35,10.94
1.22,0.20,11.49
1.33,0.04,10.63
1.18,0.08,12.04
1.14,0.35,11.14
1.14,-0.16,11.81
1.02,0.31,11.18
1.10,0.20,11.22
1.02,0.12,11.61
1.14,0.16,11.65
1.18,0.20,11.30
1.18,0.27,10.98
1.14,0.24,11.22
1.06,0.16,11.18
1.10,0.16,11.34
1.10,0.08,11.45
0.78,-0.16,12.36
0.94,-0.59,13.18
1.22,0.43,10.75
1.22,0.24,11.18
1.18,0.24,11.65
1.02,0.24,11.30
1.06,0.08,11.57
1.10,0.12,11.14
1.10,0.08,11.81
1.29,0.20,11.30
1.06,0.31,11.22
1.02,0.16,11.30
1.14,0.20,11.34
1.10,0.31,11.41
1.18,0.31,11.14
1.06,0.20,11.18
1.14,0.16,11.30
1.14,0.24,11.38
0.90,0.24,11.22
1.14,0.08,10.59
1.02,0.16,11.85
1.22,0.35,10.98
1.18,0.24,9.92
0.98,0.43,11.73
1.10,0.24,11.61
0.98,0.12,12.04
1.37,0.39,10.28
1.29,0.20,11.41
1.10,0.55,11.02
1.18,0.27,11.30
0.90,0.24,11.57
1.26,0.35,11.26
1.02,-0.04,11.96
1.10,0.20,11.65
0.98,0.27,11.92
1.26,0.31,11.18
1.10,0.20,11.34
1.10,0.20,11.14
1.26,0.35,10.87
0.98,0.24,11.45
1.02,0.00,11.30
1.06,0.31,11.69
1.10,0.24,10.98
1.14,0.16,11.45
1.06,0.43,11.73
1.06,0.47,11.14
1.29,0.47,10.55
1.02,0.39,10.90
0.98,0.39,11.41
1.06,0.35,11.45
1.14,-0.16,12.32
1.18,0.43,11.06
1.02,0.16,10.83
0.94,0.20,11.77
1.22,0.35,10.83
1.22,0.39,11.02
1.14,0.35,11.41
1.10,0.51,10.90
1.22,0.27,11.69
1.33,0.08,11.41
0.98,0.16,10.75
1.10,0.39,11.45
