1.10,0.20,11.26
1.10,0.20,11.38
1.10,0.35,11.26
1.14,0.27,11.26
1.18,0.31,11.18
1.10,0.24,11.26
1.18,0.27,11.45
1.10,0.27,11.14
1.02,0.24,11.41
1.02,0.24,11.49
1.10,0.20,11.53
1.18,0.31,11.22
1.22,0.39,10.98
1.14,0.24,11.18
1.10,0.31,11.49
1.22,0.35,11.26
1.10,0.12,11.61
1.10,0.16,11.30
1.10,0.35,11.22
1.10,0.16,11.30
1.14,0.20,11.30
1.18,0.35,11.22
1.18,0.24,11.26
1.14,0.27,11.02
1.10,0.31,11.38
1.10,0.43,11.30
1.06,0.16,11.18
1.14,0.51,10.87
1.18,0.51,11.26
1.10,0.20,11.57
1.22,0.20,11.45
1.18,0.35,11.22
1.02,0.08,11.61
1.06,0.31,11.02
1.10,0.35,11.30
1.14,0.20,11.10
1.14,0.24,11.22
1.14,0.31,11.30
1.18,0.12,11.30
1.10,0.12,11.41
1.18,0.31,11.18
1.14,0.24,11.26
1.14,0.16,11.38
1.10,0.24,11.49
1.10,0.39,11.10
1.14,0.12,11.30
1.10,0.27,11.22
1.14,0.55,10.75
1.18,0.27,11.18
1.14,0.27,11.18
1.02,0.27,11.38
1.10,0.20,11.41
1.10,0.20,11.30
1.06,0.27,11.41
0.94,0.16,11.61
1.14,0.55,10.47
1.10,-0.04,10.98
1.02,0.20,11.22
1.06,0.39,11.73
1.10,0.24,11.69
1.10,0.27,11.45
1.22,0.27,10.98
1.18,0.24,11.26
1.10,0.43,11.18
1.10,0.43,11.22
1.06,0.35,11.45
0.86,-0.24,11.85
1.10,-0.08,11.57
0.90,0.67,11.22
1.26,0.00,11.45
1.02,0.24,11.73
1.10,0.39,11.34
1.18,0.08,11.34
1.14,0.24,11.57
1.14,0.39,11.38
1.18,0.04,11.73
1.02,0.16,11.38
1.22,0.39,11.10
1.10,0.31,11.49
1.14,0.20,11.18
1.18,0.27,11.22
1.10,0.08,11.45
1.14,0.27,11.45
1.18,0.27,11.26
1.14,0.24,11.10
1.10,0.31,11.26
1.06,0.20,11.45
1.37,0.59,10.36
1.33,0.47,10.20
1.10,0.67,11.61
1.22,0.16,11.38
0.94,0.08,11.38
1.06,0.24,11.18
1.02,0.31,11.38
1.26,0.43,10.79
1.18,0.35,11.38
1.18,0.24,11.10
1.14,0.20,11.22
1.10,0.24,11.30
1.02,0.27,11.26
1.14,0.31,11.34
2.00,-0.35,11.53
1.14,1.14,9.38
1.29,0.35,11.34
1.22,0.63,10.90
0.98,0.31,11.61
1.10,0.31,11.26
1.10,0.08,11.10
1.14,0.20,11.34
1.22,0.08,11.49
1.14,0.31,11.10
1.22,0.16,11.22
1.18,0.24,11.14
1.14,0.20,11.41
1.14,0.16,11.26
1.14,0.16,11.30
1.18,0.08,11.38
1.06,0.27,11.14
1.06,0.12,11.30
1.18,0.16,11.34
