0.98,0.04,11.92
1.06,0.16,11.61
0.98,0.16,11.92
0.82,0.51,11.53
1.06,0.47,10.98
0.94,0.20,11.73
0.98,0.20,11.45
1.02,0.31,11.38
1.14,0.47,11.49
1.18,0.39,10.75
1.10,0.35,11.14
1.10,0.63,9.81
1.26,0.31,11.96
1.18,0.67,10.59
1.26,0.39,10.63
1.10,0.27,11.69
0.94,0.24,11.34
1.14,0.16,11.85
0.90,0.24,11.73
1.14,0.20,11.14
1.14,0.27,11.34
1.14,0.27,11.45
1.18,0.24,11.14
1.22,0.39,11.41
1.06,0.24,11.41
1.10,0.31,11.38
1.18,0.27,11.30
1.22,0.75,13.57
1.69,0.00,11.81
1.26,0.16,11.30
0.94,0.24,12.32
0.90,0.16,11.77
1.10,0.43,11.18
1.33,0.24,11.18
1.06,0.35,10.87
1.10,0.43,11.30
1.02,0.51,10.87
1.10,0.24,11.38
0.98,0.31,11.41
1.10,0.12,11.26
1.26,0.31,11.53
0.90,1.53,8.67
1.10,-0.35,11.77
1.22,0.47,10.47
1.02,0.86,10.36
1.10,0.08,11.69
1.22,0.31,11.30
1.18,0.24,11.14
1.18,0.24,11.14
1.26,0.31,11.34
1.22,0.35,10.98
1.10,0.16,11.06
1.02,0.12,12.32
1.10,0.31,10.24
1.14,0.82,11.61
1.10,-0.08,12.28
1.14,0.35,10.28
1.22,-0.20,12.00
0.94,0.27,11.61
1.14,0.47,10.87
1.06,-0.08,11.18
1.22,-0.04,11.38
1.02,0.35,10.87
1.10,0.00,10.87
1.10,0.24,11.45
1.10,0.04,12.04
1.22,0.31,11.53
1.14,0.24,11.38
1.18,0.16,11.49
1.22,0.39,11.02
1.02,0.31,11.41
1.02,0.35,11.30
1.26,-0.31,11.81
1.18,0.59,10.63
0.71,0.24,12.28
1.33,0.08,11.30
0.82,0.24,11.69
0.98,0.39,11.65
1.02,-0.31,11.77
1.02,0.59,11.14
1.26,0.24,11.65
1.29,0.24,11.34
1.22,0.20,11.34
0.86,0.39,11.34
1.26,0.31,11.02
1.02,0.27,11.38
1.14,0.27,11.30
1.02,0.16,12.94
1.06,0.39,11.57
1.06,0.35,10.40
0.75,0.12,12.12
1.10,0.35,10.75
1.18,0.82,10.20
0.82,0.63,11.45
0.82,0.20,11.81
1.22,0.04,11.61
1.18,0.20,11.41
1.45,0.27,10.94
0.94,0.12,11.18
1.10,0.47,10.63
1.10,0.24,11.96
1.18,-0.04,11.53
1.10,0.00,12.04
1.45,0.31,11.10
1.29,0.31,11.92
0.98,0.04,10.90
0.98,0.31,11.26
1.06,0.31,11.65
0.90,0.27,12.04
1.29,0.35,11.65
1.10,0.24,11.14
1.14,0.24,11.18
1.06,0.35,11.34
0.86,0.16,11.89
0.98,0.04,11.85
1.06,0.39,11.45
1.18,0.35,11.10
0.86,0.43,11.38
1.02,0.24,11.06
1.18,0.12,11.53
