1.06,0.27,11.22
1.14,0.35,11.22
1.10,0.27,11.10
1.06,0.24,11.26
1.22,0.24,11.38
1.22,0.35,11.53
1.06,0.78,10.00
1.45,0.59,10.47
1.22,0.16,11.77
1.22,0.71,10.63
1.10,0.20,11.53
1.29,0.00,11.73
1.14,0.51,10.83
0.98,0.27,11.85
1.10,0.43,11.10
1.10,0.24,11.85
1.10,0.43,11.02
1.14,0.35,11.02
1.18,0.31,11.10
1.22,0.47,10.94
1.10,0.12,11.53
0.98,0.27,11.18
1.10,0.47,11.65
1.06,0.12,11.77
1.14,0.51,10.67
1.18,0.39,11.34
1.22,0.24,11.30
1.06,0.27,11.02
1.14,0.08,11.81
1.26,0.43,10.94
1.10,0.35,11.06
1.02,0.16,11.73
1.22,0.31,10.90
1.14,0.20,11.06
1.14,0.20,11.53
1.10,0.35,11.22
1.14,0.20,11.81
1.14,0.20,11.49
1.22,0.35,11.18
1.10,0.35,11.22
1.18,0.27,11.30
1.02,0.12,11.38
1.14,0.35,11.49
1.18,0.47,11.06
1.14,0.16,11.30
1.18,0.43,10.94
1.06,0.35,11.53
1.14,0.27,11.22
1.18,0.24,11.49
1.18,0.24,11.38
1.06,0.31,11.06
1.06,0.27,11.10
1.14,0.24,11.57
1.10,0.31,11.18
1.22,0.39,11.14
1.14,0.31,11.22
1.18,0.31,11.02
1.10,0.24,11.61
1.10,0.20,11.53
1.14,0.24,11.26
0.86,0.27,11.34
1.18,0.16,11.26
0.86,0.35,11.14
1.14,0.43,11.26
0.98,0.24,11.85
1.22,0.24,11.69
1.14,0.39,11.34
1.29,0.35,11.02
1.14,0.24,11.38
1.10,0.20,11.38
1.22,0.31,10.90
1.14,0.31,11.14
1.02,0.20,11.45
1.14,0.16,11.53
1.18,0.24,11.38
1.06,0.20,11.61
1.10,0.43,11.61
1.14,0.39,11.22
1.26,0.43,10.87
1.06,0.24,11.26
1.10,0.12,11.61
1.10,-0.31,12.24
1.22,0.16,11.89
1.18,0.51,10.94
1.10,0.31,11.18
1.10,0.31,11.30
1.06,0.16,11.61
1.22,0.16,11.18
1.14,0.31,11.10
1.14,0.39,10.87
1.02,0.16,11.57
1.14,0.27,11.22
1.18,0.31,11.18
1.14,0.24,11.34
1.22,0.39,11.18
1.14,0.43,11.06
1.22,0.24,11.38
1.22,0.27,11.38
1.18,0.24,10.75
0.90,0.63,11.02
1.22,0.35,10.87
1.18,0.35,11.18
1.06,0.31,11.06
1.06,0.47,11.30
1.26,0.31,10.90
1.14,0.43,11.06
1.22,0.39,10.87
1.10,0.47,11.02
1.10,0.12,11.53
0.94,0.27,11.65
1.14,0.31,11.41
1.18,0.35,11.26
1.06,0.31,11.41
1.06,0.20,11.30
1.14,0.24,11.30
1.26,0.24,11.18
1.06,0.20,11.65
1.33,-0.31,12.28
1.29,0.12,11.06
1.14,0.43,10.71
