1.02,0.55,10.75
1.18,0.12,11.38
1.18,0.39,11.22
0.98,0.31,11.49
1.18,0.20,10.83
1.14,0.24,11.22
1.06,0.39,11.41
1.10,0.39,11.45
0.98,0.20,11.30
1.26,0.24,11.57
1.18,0.47,11.26
1.22,0.16,11.22
1.06,0.24,11.38
1.10,0.27,11.34
1.02,0.20,11.77
1.06,0.20,11.69
1.18,0.55,10.28
1.18,0.31,11.34
1.22,0.43,12.24
1.14,0.16,11.41
1.14,0.20,11.69
1.14,0.39,11.02
0.98,-0.04,11.85
1.26,0.16,11.41
1.06,0.51,11.22
1.06,0.31,10.79
1.61,0.12,10.75
0.98,0.55,11.38
0.98,0.55,11.26
0.94,0.12,11.26
1.22,0.35,11.10
1.14,0.08,12.24
1.06,0.47,10.83
1.06,0.35,11.34
1.14,0.39,10.75
1.10,0.16,11.41
1.10,0.39,11.22
1.10,0.39,11.34
1.10,0.08,11.26
1.06,0.27,11.22
1.06,0.27,11.34
1.29,0.20,11.30
1.14,0.04,11.34
1.06,0.31,11.22
1.26,0.59,10.51
1.22,0.39,10.79
1.29,0.27,11.14
1.18,0.12,11.53
0.98,0.00,12.04
1.18,0.31,11.53
1.14,0.27,11.81
1.18,0.27,11.30
1.10,0.63,10.90
1.18,0.43,11.02
1.26,0.16,11.34
1.06,0.24,11.22
1.14,0.24,11.53
1.06,0.20,11.22
0.94,0.20,11.26
1.02,1.29,11.30
1.37,0.59,10.12
0.86,0.78,7.45
1.06,0.63,10.87
0.82,0.08,11.45
1.29,0.20,10.32
1.18,0.67,9.61
1.18,0.04,11.65
1.06,0.31,11.41
1.14,0.27,11.85
1.18,0.35,11.26
1.22,0.24,11.14
1.06,0.43,11.30
1.10,0.04,11.85
1.14,0.20,11.06
1.14,0.24,11.38
1.14,0.35,11.45
0.94,0.71,11.22
0.90,-0.31,12.40
1.33,0.20,10.59
1.57,0.12,10.32
1.22,0.12,11.73
1.02,0.08,11.89
1.14,0.12,12.08
1.14,0.04,11.30
1.06,0.31,11.26
1.29,0.27,11.45
1.02,0.31,11.65
1.18,0.35,10.83
1.22,0.35,11.14
1.10,0.27,11.22
1.02,0.27,11.53
1.10,0.20,11.45
1.10,0.20,11.30
1.10,0.24,11.34
1.02,-0.78,14.08
1.02,-0.51,13.34
0.86,0.24,12.71
1.29,0.35,11.14
1.14,0.63,10.67
1.10,0.47,11.30
1.06,0.47,10.94
1.18,0.16,11.85
0.98,0.51,11.26
1.29,0.31,10.83
1.22,0.55,10.51
0.98,0.31,11.65
1.10,0.08,11.49
0.90,0.24,11.22
1.10,0.24,11.49
1.26,0.71,10.16
1.02,0.35,11.49
1.06,0.39,11.22
1.14,0.12,11.92
1.69,0.04,12.55
1.18,0.12,12.24
0.75,0.20,12.20
1.02,0.47,11.26
1.02,0.71,11.02
1.29,0.35,11.57
1.14,0.39,11.49
