1.18,0.39,10.90
1.10,0.35,11.14
1.02,0.20,11.57
1.22,0.24,11.06
1.10,0.24,11.41
1.18,0.16,11.22
1.06,0.31,11.45
1.14,0.27,10.94
1.14,0.16,11.41
1.18,0.16,12.12
0.90,0.27,10.40
1.29,0.39,10.28
1.02,0.00,12.12
0.98,0.00,12.20
1.14,0.20,11.26
1.14,0.16,11.26
1.06,0.24,11.22
1.29,0.35,10.90
1.14,0.43,10.59
1.22,0.43,11.14
1.02,0.08,11.26
1.22,0.08,11.53
1.10,0.16,11.38
1.14,0.35,10.98
1.06,0.35,11.30
1.22,0.20,10.98
1.14,0.20,11.10
1.14,0.27,11.22
1.06,0.04,11.73
1.06,0.39,11.38
1.18,0.00,11.34
1.33,0.16,10.90
1.18,0.31,11.30
1.14,0.27,11.02
1.02,0.27,11.22
1.18,0.31,11.10
1.02,0.31,11.45
1.18,0.12,11.30
1.10,0.16,11.26
1.10,0.08,11.53
1.14,0.08,11.53
1.10,0.27,11.41
1.14,0.16,11.30
1.06,0.27,11.38
1.10,0.20,11.45
1.26,0.20,11.34
1.10,0.12,11.34
1.22,-2.08,14.98
0.63,-0.24,14.12
1.88,0.63,7.06
1.49,-0.24,10.63
0.90,0.82,10.71
1.02,-0.24,12.47
1.18,0.35,11.53
1.18,-0.04,11.61
1.18,0.24,11.02
1.18,0.08,11.38
1.14,0.31,11.10
1.10,0.00,11.38
1.22,0.35,11.10
1.06,0.47,11.34
1.22,0.24,11.22
0.98,0.27,11.49
1.22,0.27,11.18
1.10,0.20,11.38
1.10,0.31,11.18
1.02,0.27,11.38
1.10,0.00,11.73
1.10,0.31,11.85
1.26,0.78,10.43
1.22,0.35,10.90
1.02,0.04,11.69
1.10,0.35,11.61
1.10,0.51,11.14
1.10,0.39,11.10
1.06,0.12,11.30
1.18,0.27,11.18
1.10,0.47,10.87
1.10,0.20,11.38
1.10,0.39,11.02
1.26,0.16,11.34
1.14,0.31,11.18
1.10,0.31,11.18
1.26,0.12,11.41
1.06,0.24,11.69
0.98,0.63,10.94
1.10,0.31,11.22
1.02,0.31,10.90
1.33,0.39,10.98
1.22,0.67,11.06
1.14,0.31,11.34
0.86,0.20,11.41
1.18,0.78,11.22
1.18,0.90,10.67
1.22,0.35,10.67
1.26,0.51,10.98
0.86,0.27,11.89
1.26,0.71,10.71
1.10,0.24,11.18
1.37,0.12,11.02
0.94,0.20,11.53
1.06,0.27,11.41
1.14,-0.08,11.22
1.18,0.39,11.34
1.18,0.08,11.77
1.29,0.47,11.06
1.33,0.27,10.79
0.94,-0.04,12.04
1.29,-0.12,11.69
1.29,0.31,11.02
1.10,0.20,11.02
0.90,0.08,11.26
1.06,0.24,10.94
1.02,0.67,10.75
1.10,0.39,11.34
1.02,0.08,11.26
1.18,0.39,11.30
0.98,0.08,11.69
1.14,0.24,11.34
1.26,0.20,11.14
